first_name,last_name,year,place,county,collection,transcript_url
John,Padyne,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037851
William,Padyne,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037850
John,Park,1584-85,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037929
John,Park,1590,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037930
John,Park,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0037931
Andrew,Parker,1594-95,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038018
Robert,Parkhill,1589,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038028
Archibald,Paterson,1589,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038167
Archibald,Paterson,1596,Glasgow,Lanarkshire,Incorporation Of Weavers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036220
George,Paterson,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038164
John,Paterson,—,Glasgow,Lanarkshire,Incorporation Of Skinners Of Glasgow Past Deacons & Collectors,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036256
John,Paterson,1589,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038168
Ninian,Paterson,1588,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038166
Patrick,Paterson,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038165
Peter,Paterson,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038163
Robert,Paterson,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038169
Archibald,Patersone,1593,Glasgow,Lanarkshire,Incorporation Of Weavers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036281
Archibald,Patersone,1594,Glasgow,Lanarkshire,Incorporation Of Weavers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036282
Archibald,Patersoun,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038287
George,Patersoun,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038286
Robert,Patersoun,1576,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038285
John,Patersoune,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038292
John,Patoun,1585,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038326
Archibald,Patoune,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038329
James,Pawtoune,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038420
Martyne,Pettigrew,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038575
Matthew,Pettigrew,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038579
Patrick,Pettigrew,1574-75,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038576
Robert,Pettigrew,1580-81,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038578
Thomas,Pettigrew,1576,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038577
John,Philp,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038645
James,Pirrat,1584-85,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038714
George,Pollock,1598,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036433
John,Pollock,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038788
Robert,Pollock,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038787
Robert,Pollock,1592,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036444
Robert,Pollock,1595,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036445
Robert,Pollock,1596,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036446
William,Pollock,1588-89,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038789
—,Pollok,1581,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038798
Archibald,Pollok,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038811
David,Pollok,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038813
Edward,Pollok,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038810
Edward,Pollok,1580,Glasgow,Lanarkshire,Incorporation Of Skinners Of Glasgow Past Deacons & Collectors,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036455
Edward,Pollok,1589,Glasgow,Lanarkshire,Incorporation Of Skinners Of Glasgow Past Deacons & Collectors,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036456
Edward,Pollok,1598,Glasgow,Lanarkshire,Incorporation Of Skinners Of Glasgow Past Deacons & Collectors,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036457
Edward,Pollok,1599,Glasgow,Lanarkshire,Incorporation Of Skinners Of Glasgow Past Deacons & Collectors,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036458
George,Pollok,1573-74,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038809
George,Pollok,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038812
John,Portar,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038880
Archibald,Poway,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0038939
Robert,Pudzane,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039038
James,Quhithall,1585,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039085
William,Quhitlaw,1578-79,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039086
John,Quhyt,1589,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039087
John,Quhytfurd,1584,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039091
Lawrie,Quintance,1585,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039103
Henry,Ralstoun,1589-90,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039207
Robert,Raltoun,1585,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039217
David,Ramsay,1581,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039261
Nicholas,Ramsay,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039262
James,Ranekene,1594,Glasgow,Lanarkshire,Incorporation Of Bonnetmakers & Dyers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036522
James,Ranekene,1597,Glasgow,Lanarkshire,Incorporation Of Bonnetmakers & Dyers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036523
John,Rankine,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039364
John,Rankyne,1574,Glasgow,Lanarkshire,Incorporation Of Masons Of Glasgow Members 1574-1950,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1030688
John,Rankyne,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039386
Gavin,Rauss,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039402
Archibald,Reid,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039550
John,Riche,1574,Glasgow,Lanarkshire,Incorporation Of Masons Of Glasgow Members 1574-1950,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1030722
John,Riche,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039761
William,Riche,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039762
William,Riche,1574,Glasgow,Lanarkshire,Incorporation Of Masons Of Glasgow Members 1574-1950,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1030723
John,Richie,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039763
John,Richie,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039764
John,Richie,1581,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039765
John,Ritchie,1599,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1036677
John,Ritchie,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039887
Andrew,Robe,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039977
Archibald,Robertoun,1581-82,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039987
John,Robertoun,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039986
Steyne,Robertoun,1573-74,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039985
John,Robertoune,1594,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0039990
Patrick,Robertsoun,1585,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040244
John,Robesone,1573-74,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040247
Patrick,Robesone,1596-97,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040248
James,Robesoun,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040255
John,Robesoun,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040256
John,Rois,1594,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040413
Peter,Rollok,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040415
John,Ronald,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040435
David,Ross,1579-80,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040512
William,Ross,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040511
John,Rowan,1585,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040593
James,Rowane,1595,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040633
John,Rowatt,1595,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040644
James,Russell,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040744
John,Russell,1584-85,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040745
Robert,Russell,1577-78,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040743
Ninian,Sanderson,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040843
Fynlay,Schakschaw,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040881
James,Schellis,1595,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040920
James,Schellis Alias Johnstone,1595-96,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040922
David,Scherar,1590,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040923
David,Sclaiter,1598-99,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0040946
David,Sclaiter,1598,Glasgow,Lanarkshire,Incorporation Of Masons Of Glasgow Members 1574-1950,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1030806
Alexander,Scott,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041148
Andro,Scott,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041139
Barthillome,Scott,1585,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041145
James,Scott,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041141
James,Scott,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041142
James,Scott,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041149
John,Scott,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041144
Nicol,Scott,1588-89,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041146
Paul,Scott,1582,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041143
Robert,Scott,1574,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041140
Robert,Scott,1595-96,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041147
George,Seaforth,—,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041404
Steyne,Selcrig,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041410
William,Selkrig,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041420
Archibald,Sellar,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041445
Archibald,Sellar,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041446
George,Sellar,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041444
John,Sellar,1594,Glasgow,Lanarkshire,Incorporation Of Skinners Of Glasgow Past Deacons & Collectors,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1037007
Robert,Sempill,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041459
John,Shaw,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041605
John,Sherar,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041702
George,Skinner,—,Glasgow,Lanarkshire,"Incorporation Of Bakers Of Glasgow, 1931",https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0060658
John,Slegear,1580,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0041948
Thomas,Smetoune,1582,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042035
John,Smith,1588-89,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042246
William,Smith,1595,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042247
William,Smith,1596-97,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042248
Archibald,Smyth,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042379
John,Smyth,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042377
William,Smyth,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042378
William,Smyth,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042380
Patrick,Snodgrass,1577-78,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042405
Robert,Snodgres,1580-81,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042410
Adam,Snype,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042422
Gillane,Snype,1587,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1037253
Andrew,Spang,1596,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042545
William,Spang,1576,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042544
Andrew,Speir,1583,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042555
John,Speir,1578,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042554
David,Spreull,1575,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042633
Thomas,Spreull,1577,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042634
Thomas,Spreull,1599,Glasgow,Lanarkshire,Burgesses & Guild Brethren Of Glasgow 1573-1750,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F0042635
Henry,Sproull,1589,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1037304
Henry,Sproull,1591,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1037305
Henry,Sproull,1593,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1037306
Henry,Sproull,1594,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1037307
Henry,Sproull,1597,Glasgow,Lanarkshire,Incorporation Of Coopers Of Glasgow Past Deacons,https://www.findmypast.co.uk/transcript?id=SCOT%2FBURGESS%2F1037308
